p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
5.70670182211473e-294	5.7460812469392	0.16	0.004	1.60124346426717e-289	g.TRINITY-GG-227-c5057-g1-i2	Gast
1.7217558140071e-314	5.52926635141055	0.188	0.006	4.83107463852252e-310	g.TRINITY-GG-225-c26-g1-i5	Gast
4.60734230560039e-186	5.46322030099246	0.108	0.003	1.29277417752841e-181	g.TRINITY-GG-94-c1857-g1-i2	Gast
3.09643277834567e-254	5.4452974648507	0.13	0.002	8.68828073276012e-250	g.TRINITY-GG-238-c305-g1-i1	Gast
4.77953954552977e-266	5.26378901367699	0.166	0.006	1.3410910010802e-261	g.TRINITY-GG-133-c1021-g2-i1	Gast
0	5.2558812566158	0.329	0.011	0	g.TRINITY-GG-94-c667-g1-i10	Gast
4.58536060214733e-258	5.21543815941259	0.162	0.005	1.28660633135652e-253	g.TRINITY-GG-176-c174-g2-i1	Gast
7.08383305029368e-268	5.19959453291484	0.166	0.005	1.9876527155819e-263	g.TRINITY-GG-176-c484-g1-i7	Gast
0	5.18607954903616	0.287	0.018	0	g.TRINITY-GG-71-c743-g3-i4	Gast
3.95252516672997e-323	5.16104984097615	0.243	0.012	1.10903903653276e-318	g.TRINITY-GG-94-c3035-g1-i2	Gast
3.92435764895247e-208	5.15148994090094	0.124	0.004	1.10113551271957e-203	g.TRINITY-GG-238-c1169-g2-i2	Gast
0	5.10422954903141	0.685	0.038	0	g.TRINITY-GG-133-c79-g1-i1	Gast
0	5.02559604816836	0.239	0.01	0	g.TRINITY-GG-176-c68-g2-i23	Gast
2.36952319237811e-257	4.97736951475339	0.177	0.007	6.64864512549374e-253	g.TRINITY-GG-127-c377-g1-i4	Gast
2.40032362001315e-273	4.77325709217421	0.167	0.005	6.73506804539491e-269	g.TRINITY-GG-234-c92-g6-i1	Gast
1.85028653492572e-151	4.73108863873824	0.109	0.005	5.19171898834809e-147	g.TRINITY-GG-133-c394-g1-i4	Gast
0	4.7113442593906	0.242	0.009	0	g.TRINITY-GG-225-c373-g1-i6	Gast
0	4.50436593826132	0.431	0.032	0	g.TRINITY-GG-176-c1262-g1-i13	Gast
3.65390156162374e-115	4.48288822276957	0.123	0.011	1.025248239176e-110	g.TRINITY-GG-130-c106-g3-i2	Gast
0	4.23104166578063	0.635	0.061	0	g.TRINITY-GG-133-c143-g1-i4	Gast
2.26422721772078e-194	4.1965071864213	0.145	0.007	6.35319515020272e-190	g.TRINITY-GG-127-c732-g2-i1	Gast
2.40558556515324e-213	4.15810542013275	0.195	0.013	6.74983253726347e-209	g.TRINITY-GG-6-c3205-g3-i2	Gast
4.74521978541603e-287	4.12585232948724	0.283	0.022	1.33146121958988e-282	g.TRINITY-GG-176-c147-g1-i4	Gast
4.04139288830551e-182	4.12039213205936	0.159	0.01	1.13397443052964e-177	g.TRINITY-GG-71-c243-g1-i5	Gast
1.46092400643303e-177	4.07022112266553	0.232	0.026	4.09920666965045e-173	g.TRINITY-GG-238-c1137-g4-i1	Gast
3.05958136369318e-111	3.92009054839425	0.104	0.007	8.5848793483867e-107	g.TRINITY-GG-127-c2266-g1-i2	Gast
1.43389517126252e-286	3.89351292475364	0.312	0.028	4.02336646104551e-282	g.TRINITY-GG-207-c1007-g1-i4	Gast
0	3.86138699088608	0.489	0.056	0	g.TRINITY-GG-173-c56-g1-i21	Gast
0	3.85219147157972	0.419	0.038	0	g.TRINITY-GG-71-c387-g1-i13	Gast
3.09085259860077e-155	3.84881653572587	0.126	0.007	8.6726233064139e-151	g.TRINITY-GG-150-c143-g1-i1	Gast
2.9259629246635e-251	3.80995193095829	0.152	0.005	8.20995937031332e-247	g.TRINITY-GG-234-c745-g1-i9	Gast
5.81681179543816e-138	3.79970193305293	0.124	0.008	1.63213922168199e-133	g.TRINITY-GG-238-c1067-g1-i3	Gast
1.16333438838883e-178	3.78759543476506	0.185	0.015	3.26419996038023e-174	g.TRINITY-GG-71-c275-g1-i29	Gast
0	3.78671551420358	0.347	0.03	0	g.TRINITY-GG-6-c1143-g1-i10	Gast
3.03665766576375e-162	3.77575407788994	0.177	0.016	8.5205577443665e-158	g.TRINITY-GG-133-c3600-g2-i1	Gast
1.72189499892587e-143	3.67474958435383	0.123	0.008	4.83146517748609e-139	g.TRINITY-GG-227-c101-g1-i3	Gast
7.43919185367268e-129	3.62995043521764	0.135	0.011	2.08736284222202e-124	g.TRINITY-GG-6-c3540-g2-i2	Gast
1.00382897318835e-171	3.610392928535	0.308	0.05	2.81664371586918e-167	g.TRINITY-GG-238-c236-g1-i15	Gast
1.49605503539062e-121	3.59206765651121	0.149	0.015	4.19778082380255e-117	g.TRINITY-GG-207-c675-g1-i3	Gast
0	3.56297950106373	0.539	0.068	0	g.TRINITY-GG-56-c819-g3-i1	Gast
1.58310633206299e-131	3.55888704684402	0.134	0.011	4.44203805713555e-127	g.TRINITY-GG-170-c2045-g1-i1	Gast
1.771598034162e-134	3.51806250935158	0.144	0.012	4.97092692405516e-130	g.TRINITY-GG-207-c134-g1-i11	Gast
1.73685379450153e-181	3.48384747187216	0.213	0.021	4.87343806199185e-177	g.TRINITY-GG-133-c451-g1-i15	Gast
1.32303755808145e-259	3.46294463968026	0.296	0.028	3.71231108422073e-255	g.TRINITY-GG-225-c64-g1-i4	Gast
4.91800773567819e-93	3.43811010183766	0.105	0.01	1.37994379055394e-88	g.TRINITY-GG-24-c229-g1-i2	Gast
2.60447210146368e-87	3.40599842667323	0.192	0.037	7.30788826949694e-83	g.TRINITY-GG-56-c485-g1-i2	Gast
2.505622505947e-101	3.3885217226928	0.117	0.011	7.03052618943669e-97	g.TRINITY-GG-24-c1758-g1-i1	Gast
4.50120722649817e-183	3.36177878014332	0.191	0.016	1.26299373568312e-178	g.TRINITY-GG-173-c432-g1-i11	Gast
7.42636449972124e-117	3.31500825553202	0.148	0.016	2.08376361497678e-112	g.TRINITY-GG-133-c780-g1-i2	Gast
1.06778504934561e-227	3.31000875839883	0.331	0.043	2.99609806995885e-223	g.TRINITY-GG-227-c19-g1-i12	Gast
1.40960325810962e-86	3.30168530563782	0.11	0.012	3.95520578192977e-82	g.TRINITY-GG-133-c1646-g2-i9	Gast
1.11066691813355e-185	3.28114084012611	0.372	0.068	3.11642030559093e-181	g.TRINITY-GG-176-c488-g1-i1	Gast
2.49654275100059e-142	3.27678649153882	0.171	0.017	7.00504930503256e-138	g.TRINITY-GG-56-c1526-g2-i1	Gast
5.10138582808688e-132	3.19427687507778	0.146	0.013	1.4313978495029e-127	g.TRINITY-GG-6-c1483-g1-i3	Gast
1.80643476927869e-134	3.16933243996003	0.196	0.025	5.06867531911908e-130	g.TRINITY-GG-173-c509-g1-i23	Gast
7.27535907344448e-167	3.10176593085674	0.235	0.028	2.04139300241779e-162	g.TRINITY-GG-173-c309-g2-i1	Gast
1.04221106502204e-151	3.06809892550184	0.278	0.045	2.92434002734533e-147	g.TRINITY-GG-94-c520-g1-i2	Gast
3.43587373029961e-73	3.05782597786611	0.123	0.018	9.64071809984766e-69	g.TRINITY-GG-56-c6201-g2-i3	Gast
9.0538499961782e-234	3.04432816315803	0.671	0.2	2.54041977042764e-229	g.TRINITY-GG-71-c70-g2-i19	Gast
9.20462056420032e-157	3.029756769154	0.296	0.05	2.58272448410897e-152	g.TRINITY-GG-24-c189-g1-i31	Gast
3.40909126030958e-100	3.01325216825584	0.153	0.02	9.56556916730264e-96	g.TRINITY-GG-71-c247-g1-i25	Gast
4.73503270943816e-112	2.92269557115628	0.217	0.037	1.32860282794125e-107	g.TRINITY-GG-150-c2321-g1-i1	Gast
3.7524208641925e-126	2.92197327818944	0.188	0.024	1.05289177028377e-121	g.TRINITY-GG-133-c566-g3-i1	Gast
6.20265237101567e-108	2.91617084081307	0.163	0.021	1.74040222878329e-103	g.TRINITY-GG-227-c103-g1-i20	Gast
9.37663169636841e-80	2.88200550074177	0.106	0.012	2.63098908768401e-75	g.TRINITY-GG-173-c1507-g2-i4	Gast
4.40834843545633e-132	2.85689431590048	0.34	0.076	1.23693848750469e-127	g.TRINITY-GG-170-c768-g1-i9	Gast
1.36788322676945e-137	2.83838861469915	0.213	0.028	3.83814354599241e-133	g.TRINITY-GG-127-c126-g1-i2	Gast
3.6664963158152e-71	2.79509816299504	0.151	0.027	1.02878220125459e-66	g.TRINITY-GG-238-c72-g1-i2	Gast
3.84393928404487e-50	2.78729281100817	0.109	0.02	1.07857092371015e-45	g.TRINITY-GG-150-c331-g2-i1	Gast
2.2106271316286e-151	2.78320816447189	0.275	0.044	6.20279866863669e-147	g.TRINITY-GG-127-c1352-g3-i1	Gast
2.96639218464297e-84	2.76424276111153	0.162	0.027	8.3233998308897e-80	g.TRINITY-GG-127-c186-g2-i10	Gast
7.40606262240278e-65	2.7577459848621	0.116	0.018	2.07806711122e-60	g.TRINITY-GG-176-c309-g10-i1	Gast
2.48177199431428e-78	2.75093850762744	0.133	0.019	6.96360403884643e-74	g.TRINITY-GG-173-c519-g2-i2	Gast
3.21595424561533e-177	2.746515339415	0.355	0.064	9.02364601777206e-173	g.TRINITY-GG-133-c72-g3-i1	Gast
4.98724514841015e-198	2.74402663027663	0.218	0.019	1.39937111619241e-193	g.TRINITY-GG-127-c136-g2-i20	Gast
1.66507974025036e-41	2.73286898429138	0.174	0.054	4.67204724316848e-37	g.TRINITY-GG-95-c214-g1-i7	Gast
8.54833234270639e-88	2.72410714165534	0.156	0.024	2.39857657203999e-83	g.TRINITY-GG-71-c688-g1-i1	Gast
2.237488533306e-67	2.68609822896661	0.127	0.021	6.27816907560331e-63	g.TRINITY-GG-127-c2151-g2-i1	Gast
3.55131200268182e-52	2.66659540113617	0.102	0.017	9.96462634832492e-48	g.TRINITY-GG-176-c598-g4-i2	Gast
1.85770992706092e-172	2.61887919299828	0.439	0.101	5.21254828434022e-168	g.TRINITY-GG-56-c354-g1-i11	Gast
4.66822432003447e-127	2.56627777164487	0.323	0.071	1.30985706195847e-122	g.TRINITY-GG-227-c198-g1-i2	Gast
1.11726236203572e-68	2.56619489462202	0.153	0.029	3.13492646163604e-64	g.TRINITY-GG-173-c187-g1-i11	Gast
4.54987151164589e-79	2.53951667206806	0.144	0.022	1.27664844745272e-74	g.TRINITY-GG-238-c4573-g1-i11	Gast
3.69770002078028e-197	2.53790700268457	0.392	0.069	1.03753764883074e-192	g.TRINITY-GG-71-c173-g1-i1	Gast
3.98848062482533e-84	2.52270509403269	0.174	0.031	1.11912777851974e-79	g.TRINITY-GG-234-c348-g1-i3	Gast
5.23220735415623e-90	2.50998529593304	0.273	0.068	1.4681050615027e-85	g.TRINITY-GG-173-c83-g1-i1	Gast
8.56882931575617e-187	2.45458731554172	0.63	0.206	2.40432781770803e-182	g.TRINITY-GG-127-c267-g1-i11	Gast
3.37540061744073e-50	2.45397577310837	0.112	0.021	9.47103659247694e-46	g.TRINITY-GG-225-c117-g1-i1	Gast
9.6260860013832e-121	2.4298218983924	0.302	0.064	2.70098347112811e-116	g.TRINITY-GG-95-c298-g1-i5	Gast
1.11026391780894e-117	2.42942995731154	0.271	0.053	3.11528952698011e-113	g.TRINITY-GG-150-c158-g2-i12	Gast
8.79028666340661e-124	2.42674773184999	0.343	0.081	2.46646653488526e-119	g.TRINITY-GG-127-c838-g1-i12	Gast
1.43234623987074e-58	2.40899836204536	0.141	0.028	4.01902031445331e-54	g.TRINITY-GG-150-c1082-g1-i2	Gast
1.70773258719474e-44	2.36265273507049	0.124	0.028	4.79172686640972e-40	g.TRINITY-GG-173-c606-g1-i5	Gast
2.24131507325877e-111	2.35669670408445	0.257	0.05	6.28890596405679e-107	g.TRINITY-GG-94-c255-g2-i1	Gast
3.12913045879351e-46	2.34751338235512	0.11	0.022	8.78002715432871e-42	g.TRINITY-GG-225-c210-g1-i3	Gast
1.61355294786509e-64	2.3395813530432	0.21	0.054	4.52746821641467e-60	g.TRINITY-GG-94-c1452-g2-i1	Gast
9.24899798269241e-251	2.33520291763365	0.595	0.13	2.59517634396366e-246	g.TRINITY-GG-225-c16-g1-i3	Gast
1.30695710945919e-93	2.29023197741525	0.213	0.041	3.66719095343154e-89	g.TRINITY-GG-56-c148-g1-i4	Gast
2.01636971513537e-57	2.29008252489987	0.152	0.033	5.65773178369834e-53	g.TRINITY-GG-133-c71-g1-i1	Gast
1.9567361215676e-274	2.25700742585687	0.655	0.145	5.49040588350654e-270	g.TRINITY-GG-225-c273-g1-i1	Gast
3.26492981756196e-276	2.25134082042292	0.823	0.274	9.16106657509712e-272	g.TRINITY-GG-111-c1-g1-i16	Gast
2.94908649653569e-56	2.22290949632777	0.159	0.036	8.27484180062949e-52	g.TRINITY-GG-173-c139-g1-i10	Gast
2.30009017149587e-183	2.21464180912584	0.653	0.219	6.45382301220025e-179	g.TRINITY-GG-6-c634-g1-i2	Gast
6.83509215146383e-119	2.1796846511077	0.528	0.193	1.91785850677924e-114	g.TRINITY-GG-76-c2-g1-i23	Gast
2.40313735728016e-58	2.13983808697361	0.123	0.022	6.7429631107924e-54	g.TRINITY-GG-173-c191-g1-i13	Gast
6.15419663981914e-37	2.10204650899445	0.117	0.029	1.72680603516685e-32	g.TRINITY-GG-173-c1754-g1-i19	Gast
8.28960796308133e-76	2.0981668516978	0.41	0.163	2.32598109836099e-71	g.TRINITY-GG-127-c2571-g1-i1	Gast
1.15755232080102e-59	2.09481967767883	0.244	0.074	3.24797605693557e-55	g.TRINITY-GG-234-c732-g1-i1	Gast
1.14893555829033e-39	2.07601779498706	0.116	0.027	3.22379828300684e-35	g.TRINITY-GG-130-c2140-g2-i1	Gast
2.71242669144316e-96	2.07155167471231	0.344	0.096	7.61079805352036e-92	g.TRINITY-GG-6-c324-g1-i10	Gast
2.0455305254041e-41	2.07125522499085	0.119	0.027	5.73955410123136e-37	g.TRINITY-GG-6-c227-g1-i16	Gast
6.40064784945524e-139	2.05693398059862	0.454	0.125	1.79595778007864e-134	g.TRINITY-GG-95-c168-g1-i3	Gast
2.21120681874832e-59	2.05233560661838	0.146	0.03	6.20442521272592e-55	g.TRINITY-GG-234-c82-g2-i1	Gast
9.19373002929239e-36	2.0439626167885	0.141	0.041	2.57966870891915e-31	g.TRINITY-GG-130-c249-g1-i2	Gast
2.90108851577682e-81	2.03603051673457	0.294	0.083	8.14016426641817e-77	g.TRINITY-GG-238-c187-g2-i1	Gast
1.2752682267096e-18	2.02271553138586	0.127	0.051	3.57827511732446e-14	g.TRINITY-GG-176-c1046-g1-i6	Gast
1.54326536275649e-52	2.01615672103188	0.119	0.022	4.33024828135843e-48	g.TRINITY-GG-127-c840-g1-i4	Gast
7.51477354276873e-41	2.00314494176727	0.157	0.045	2.10857030836548e-36	g.TRINITY-GG-238-c391-g1-i8	Gast
1.22387376655777e-88	2.00167498181218	0.419	0.149	3.43406740158445e-84	g.TRINITY-GG-71-c113-g1-i14	Gast
1.8579400852163e-63	1.99589979301133	0.215	0.056	5.21319408510843e-59	g.TRINITY-GG-176-c565-g1-i5	Gast
5.63043795629388e-38	1.98139281201736	0.123	0.031	1.5798445861565e-33	g.TRINITY-GG-173-c341-g1-i15	Gast
7.51749027688815e-48	1.97518639845775	0.186	0.054	2.10933259679205e-43	g.TRINITY-GG-94-c3464-g1-i3	Gast
6.85938285962773e-78	1.97393486554528	0.315	0.097	1.92467423658295e-73	g.TRINITY-GG-95-c87-g1-i2	Gast
2.63659413001124e-54	1.97310898478552	0.155	0.035	7.39801946939853e-50	g.TRINITY-GG-170-c57-g2-i1	Gast
4.73470185510111e-101	1.94012988590155	0.417	0.134	1.32850999352282e-96	g.TRINITY-GG-173-c49-g1-i27	Gast
3.82125488659671e-44	1.9315830686148	0.185	0.056	1.07220590863017e-39	g.TRINITY-GG-6-c238-g3-i3	Gast
1.92335401938262e-53	1.92457543856489	0.134	0.027	5.39673904298569e-49	g.TRINITY-GG-176-c561-g1-i19	Gast
3.8212133988806e-24	1.92159117199802	0.137	0.05	1.07219426759191e-19	g.TRINITY-GG-56-c215-g2-i1	Gast
5.36009995676121e-45	1.91413044723094	0.162	0.044	1.50399044686763e-40	g.TRINITY-GG-176-c1088-g1-i1	Gast
1.80727302797248e-45	1.88989150643022	0.133	0.031	5.07102738918798e-41	g.TRINITY-GG-56-c116-g3-i1	Gast
3.98358695891619e-35	1.88465222744034	0.156	0.049	1.11775466480229e-30	g.TRINITY-GG-130-c236-g2-i1	Gast
2.75408257275755e-105	1.87767180433877	0.338	0.085	7.72768029090041e-101	g.TRINITY-GG-176-c1528-g1-i1	Gast
3.04261845730428e-37	1.86907810527221	0.119	0.029	8.53728312935008e-33	g.TRINITY-GG-176-c459-g1-i13	Gast
2.2670738064335e-33	1.8599906573907	0.122	0.033	6.36118239347177e-29	g.TRINITY-GG-94-c126-g2-i1	Gast
4.67469190528513e-24	1.85144623024925	0.153	0.059	1.31167180170395e-19	g.TRINITY-GG-6-c122-g2-i1	Gast
2.7154359137844e-37	1.83544356926472	0.144	0.04	7.61924163048764e-33	g.TRINITY-GG-130-c2726-g1-i1	Gast
5.40827086975232e-44	1.82862263874575	0.174	0.05	1.5175067233438e-39	g.TRINITY-GG-56-c362-g2-i2	Gast
1.30580585767182e-85	1.820028340018	0.401	0.138	3.66396065604135e-81	g.TRINITY-GG-238-c559-g1-i11	Gast
7.54994287144541e-37	1.80918178533318	0.14	0.039	2.11843847029887e-32	g.TRINITY-GG-6-c614-g1-i7	Gast
1.37215427553036e-27	1.80427956294512	0.126	0.04	3.85012768171064e-23	g.TRINITY-GG-94-c291-g1-i10	Gast
1.14293450436375e-31	1.78858408227471	0.101	0.025	3.20695992579425e-27	g.TRINITY-GG-95-c965-g2-i8	Gast
1.1092718509059e-54	1.78597348304301	0.256	0.083	3.11250588645686e-50	g.TRINITY-GG-127-c1505-g1-i1	Gast
1.41943461902158e-64	1.78073283952472	0.265	0.079	3.98279159751264e-60	g.TRINITY-GG-227-c100-g1-i6	Gast
3.08281075985626e-28	1.75722092704012	0.108	0.03	8.65005871108069e-24	g.TRINITY-GG-94-c51-g2-i4	Gast
1.74362989888486e-121	1.7512670639349	0.537	0.186	4.89245113328102e-117	g.TRINITY-GG-95-c154-g1-i10	Gast
3.95608376679417e-45	1.74757637028112	0.157	0.041	1.11003754412478e-40	g.TRINITY-GG-176-c618-g1-i7	Gast
1.33108813245176e-72	1.74313501496923	0.383	0.14	3.7349001908464e-68	g.TRINITY-GG-130-c56-g2-i5	Gast
1.74346067216324e-33	1.74186837784963	0.225	0.09	4.89197630002285e-29	g.TRINITY-GG-56-c63-g1-i17	Gast
1.2563367288252e-49	1.73567473155005	0.206	0.061	3.52515522741062e-45	g.TRINITY-GG-24-c23-g1-i21	Gast
1.17284781739503e-58	1.73395931512196	0.289	0.098	3.29089369082872e-54	g.TRINITY-GG-56-c182-g2-i1	Gast
1.71721077247462e-26	1.70706871745235	0.24	0.113	4.81832170648653e-22	g.TRINITY-GG-176-c249-g1-i9	Gast
3.89375413924781e-72	1.70479749061977	0.352	0.121	1.09254847393154e-67	g.TRINITY-GG-56-c27-g3-i1	Gast
3.3407170824016e-107	1.70105884890055	0.564	0.226	9.37371806151065e-103	g.TRINITY-GG-225-c114-g1-i1	Gast
2.97497171266659e-41	1.67727085697697	0.209	0.071	8.34747312857118e-37	g.TRINITY-GG-127-c44-g2-i3	Gast
1.44091849334034e-107	1.66202806173982	0.635	0.288	4.04307320046367e-103	g.TRINITY-GG-95-c35-g2-i5	Gast
6.91275450504527e-19	1.66064916483939	0.106	0.038	1.93964978657065e-14	g.TRINITY-GG-95-c1254-g1-i1	Gast
9.00571954706996e-33	1.66025014024617	0.148	0.046	2.52691484771236e-28	g.TRINITY-GG-133-c1458-g1-i4	Gast
1.6921307951451e-48	1.65849774500245	0.283	0.106	4.74794979809763e-44	g.TRINITY-GG-238-c62-g1-i8	Gast
2.31340249964048e-31	1.65813302394127	0.256	0.115	6.49117607374121e-27	g.TRINITY-GG-71-c45-g1-i1	Gast
